timestamp,external-temperature,month,day,longitude,latitude,modeled
2007-01-04 00:03:04,12.0,1,4,10.99530364913841,46.00608706828794,False
2007-01-04 04:02:24,10.0,1,4,10.9964027,46.0065889,False
2007-01-04 08:02:22,13.0,1,4,10.9977752,46.0065611,False
2007-01-04 12:03:07,14.0,1,4,10.9968356,46.0070424,False
2007-01-04 16:02:20,12.0,1,4,10.9949006,46.0091839,False
2007-01-04 20:01:47,8.0,1,4,10.9932143,46.008204,False
2007-01-05 00:03:08,9.0,1,5,10.9932097,46.0080958,False
2007-01-05 04:01:54,8.0,1,5,10.9936683,46.0084138,False
2007-01-05 08:01:26,9.0,1,5,10.9999347,46.0043629,False
2007-01-05 12:03:11,14.0,1,5,11.000474969921632,46.0062736957556,False
2007-01-05 16:03:11,12.0,1,5,11.001011328892432,46.00817065948401,False
2007-01-05 20:02:23,11.0,1,5,11.0015459,46.0100613,False
2007-01-06 00:02:23,12.0,1,6,11.002903,46.009599,False
2007-01-06 04:02:53,11.0,1,6,11.0012465,46.007657,False
2007-01-06 08:00:55,11.0,1,6,11.0013279,46.0077667,False
2007-01-06 12:03:11,14.0,1,6,11.000999139427662,46.00764617790143,False
2007-01-06 16:03:09,12.0,1,6,11.0006735,46.0075268,False
2007-01-06 20:01:53,10.0,1,6,10.9997111,46.0080044,False
2007-01-07 00:00:47,13.0,1,7,10.9978686,46.0086641,False
2007-01-07 04:01:24,13.0,1,7,10.9975235,46.006983,False
2007-01-07 08:01:23,14.0,1,7,11.0008044,46.007112,False
2007-01-07 12:01:24,16.0,1,7,11.0001854,46.0062768,False
2007-01-07 16:03:01,13.0,1,7,11.0017148,46.0057782,False
2007-01-07 20:02:22,13.0,1,7,11.0014286,46.0053741,False
2007-01-08 00:02:10,13.0,1,8,11.000317,46.0062334,False
2007-01-08 04:01:41,14.0,1,8,11.0002888,46.0062188,False
2007-01-08 08:02:23,14.0,1,8,11.0009513,46.0054809,False
2007-01-08 12:02:23,14.0,1,8,10.9997345,46.0057387,False
2007-01-08 16:01:42,13.0,1,8,11.0013466,46.005374,False
2007-01-08 20:02:01,10.0,1,8,11.0003627,46.006653,False
2007-01-09 00:00:54,12.0,1,9,11.0007144,46.0062158,False
2007-01-09 04:01:41,7.0,1,9,11.0004416,46.006138,False
2007-01-09 08:03:05,11.0,1,9,11.0009037,46.0077188,False
2007-01-09 12:03:05,16.0,1,9,11.0021427,46.0075245,False
2007-01-09 16:02:48,14.0,1,9,11.0009783,46.0088429,False
2007-01-09 20:03:04,13.0,1,9,10.999161029451054,46.00776919736311,False
2007-01-10 00:01:54,11.0,1,10,10.9973546,46.0067019,False
2007-01-10 04:01:19,11.0,1,10,10.999131,46.0073411,False
2007-01-10 08:02:41,14.0,1,10,10.9994629,46.0083523,False
2007-01-10 12:03:06,16.0,1,10,10.9989717,46.0096839,False
2007-01-10 16:02:22,15.0,1,10,11.0005875,46.0086831,False
2007-01-10 20:01:53,14.0,1,10,11.0003651,46.008271,False
2007-01-11 00:01:12,15.0,1,11,10.9998389,46.0081491,False
2007-01-11 04:01:12,14.0,1,11,11.0002518,46.0081974,False
2007-01-11 08:01:50,12.0,1,11,10.9996536,46.0092173,False
2007-01-11 12:02:21,17.0,1,11,11.0025151,46.0072827,False
2007-01-11 16:01:51,15.0,1,11,11.0004974,46.0086239,False
2007-01-11 20:03:07,15.0,1,11,10.9988475,46.0093778,False
2007-01-12 00:01:17,14.0,1,12,10.9978964,46.0086305,False
2007-01-12 04:02:42,10.0,1,12,10.9971506,46.0079574,False
2007-01-12 08:02:15,17.0,1,12,10.9934888,46.0111762,False
2007-01-12 12:03:07,20.0,1,12,10.996129,46.0113042,False
2007-01-12 16:03:08,19.0,1,12,10.9938542,46.0092287,False
2007-01-12 20:01:52,15.0,1,12,10.9939123,46.0087431,False
2007-01-13 00:01:24,13.0,1,13,10.9949559,46.0088249,False
2007-01-13 04:01:42,14.0,1,13,10.994888,46.0087354,False
2007-01-13 08:02:10,13.0,1,13,10.994273,46.0087783,False
2007-01-13 12:00:56,19.0,1,13,10.9971585,46.0096596,False
2007-01-13 16:02:47,14.0,1,13,10.9982602,46.0104802,False
2007-01-13 20:01:48,13.0,1,13,10.9978132,46.0102913,False
2007-01-14 00:02:20,9.0,1,14,10.9980342,46.0102795,False
2007-01-14 04:01:47,11.0,1,14,10.9974569,46.010283,False
2007-01-14 08:01:11,11.0,1,14,10.9978937,46.0106481,False
2007-01-14 12:02:41,16.0,1,14,10.9982201,46.0097824,False
2007-01-14 16:01:24,12.0,1,14,10.9964402,46.010502,False
2007-01-14 20:01:17,13.0,1,14,10.9958315,46.0108504,False
2007-01-15 00:03:09,12.0,1,15,10.9963596,46.0106698,False
2007-01-15 04:02:24,11.0,1,15,10.9988139,46.0104765,False
2007-01-15 08:01:49,12.0,1,15,11.0001206,46.0105922,False
2007-01-15 12:02:25,14.0,1,15,11.0006941,46.00944,False
2007-01-15 16:02:06,13.0,1,15,11.001063,46.010028,False
2007-01-15 20:02:24,13.0,1,15,10.9995857,46.0088966,False
2007-01-16 00:02:08,13.0,1,16,10.9978757,46.0085163,False
2007-01-16 04:02:53,12.0,1,16,10.998663,46.0093492,False
2007-01-16 08:01:48,13.0,1,16,10.9989651,46.0093364,False
2007-01-16 12:02:43,15.0,1,16,11.0014968,46.0085726,False
2007-01-16 16:02:21,14.0,1,16,11.0024201,46.0077792,False
2007-01-16 20:01:50,12.0,1,16,11.00387,46.0073745,False
