event-id,visible,timestamp,location-long,location-lat,comments,external-temperature,height-above-ellipsoid,manually-marked-outlier,tag-tech-spec,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
181884229,true,2006-05-17 20:01:02.000,11.0529717,46.012893,"",20.0,1559.54,,"2.8",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884230,true,2006-05-18 00:01:53.000,11.052134,46.0117149,"",26.0,1556.71,,"5.6",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884231,true,2006-05-18 04:01:49.000,11.0542479,46.0073451,"",21.0,1558.69,,"3",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884232,true,2006-05-18 08:02:47.000,11.0593336,46.0077693,"",27.0,1542.35,,"8.8",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884233,true,2006-05-21 00:01:42.000,11.05179,46.0116698,"",18.0,1560.16,,"4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884234,true,2006-05-21 04:00:51.000,11.0557883,46.0085203,"",18.0,1535.42,,"4.6",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884235,true,2006-05-21 08:03:07.000,,,"",22.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884236,true,2006-05-21 12:03:07.000,,,"",24.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884237,true,2006-05-21 16:01:11.000,11.0554297,46.0067792,"",24.0,1547.15,,"3",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884238,true,2006-05-21 20:01:05.000,11.0539898,46.0070868,"",22.0,1533.6,,"4.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884239,true,2006-05-22 00:02:13.000,11.050028,46.0126283,"",18.0,1610.18,,"5.8",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884240,true,2006-05-22 04:01:43.000,11.0547029,46.007379,"",18.0,1610.66,,"4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884241,true,2006-05-22 08:03:11.000,,,"",25.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884242,true,2006-05-22 12:02:53.000,11.0544025,46.0110423,"",26.0,1610.83,,"14.2",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884243,true,2006-05-22 16:02:23.000,11.0544072,46.0111317,"",25.0,1610.96,,"8",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884244,true,2006-05-22 20:01:58.000,11.05188,46.0119931,"",19.0,1568.55,,"2.8",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884245,true,2006-05-23 00:01:53.000,11.0531192,46.0095122,"",24.0,1566.56,,"6",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884246,true,2006-05-23 04:01:54.000,11.0567654,46.0095597,"",20.0,1525.32,,"2.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884247,true,2006-05-23 08:03:06.000,,,"",25.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884248,true,2006-05-23 12:01:52.000,11.0538619,46.0111591,"",24.0,1527.41,,"3.6",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884249,true,2006-05-23 16:01:30.000,11.0532188,46.0109236,"",25.0,1559.63,,"8",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884250,true,2006-05-23 20:02:21.000,11.0531445,46.0089021,"",18.0,1556.99,,"3.2",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884251,true,2006-05-24 00:00:54.000,11.0554274,46.0089616,"",22.0,1551.98,,"3",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884252,true,2006-05-24 04:02:18.000,11.0554568,46.0064726,"",20.0,1556.44,,"6.8",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884253,true,2006-05-24 08:02:36.000,11.0565394,46.0093823,"",23.0,1551.31,,"3",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884254,true,2006-05-24 12:02:52.000,11.0552548,46.0069216,"",24.0,1558.28,,"6",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884255,true,2006-05-24 16:01:24.000,11.0529782,46.0088691,"",19.0,1573.04,,"3",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884256,true,2006-05-24 20:00:54.000,11.0551657,46.0073978,"",16.0,1536.36,,"4.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884257,true,2006-05-25 00:02:24.000,11.0517081,46.0116761,"",18.0,1540.03,,"6.2",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884258,true,2006-05-25 04:01:24.000,11.0515851,46.0082007,"",15.0,1540.53,,"2.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884259,true,2006-05-25 08:02:34.000,11.0553558,46.0113008,"",21.0,1546.95,,"9",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884260,true,2006-05-25 12:02:46.000,11.0547086,46.0100881,"",27.0,1558.96,,"11.8",3.52,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884261,true,2006-05-27 20:02:14.000,11.0518712,46.0115904,"",22.0,1617.33,,"4.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884262,true,2006-05-28 00:03:04.000,,,"",22.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884263,true,2006-05-28 04:00:43.000,11.056744,46.0121553,"",16.0,1476.09,,"4.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884264,true,2006-05-28 08:02:11.000,11.055404,46.0068709,"",28.0,1549.82,,"12",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884265,true,2006-05-28 12:01:42.000,11.0552845,46.0069604,"",30.0,1545.78,,"5.4",3.52,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884266,true,2006-05-28 16:03:10.000,,,"",27.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884267,true,2006-05-28 20:01:49.000,11.0510431,46.0069024,"",20.0,1572.85,,"3.2",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884268,true,2006-05-29 00:01:17.000,11.0531987,46.0082388,"",20.0,1569.8,,"2.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884269,true,2006-05-29 04:01:12.000,11.0546262,46.0073747,"",20.0,1526.33,,"5",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884270,true,2006-05-29 08:01:45.000,11.060501,46.0102963,"",24.0,1519.94,,"5.2",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884271,true,2006-05-29 12:00:54.000,11.0559608,46.0111634,"",23.0,1531.11,,"5.2",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884272,true,2006-05-29 16:03:10.000,,,"",21.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884273,true,2006-05-29 20:00:53.000,11.0531551,46.0095254,"",19.0,1577.65,,"5.2",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884274,true,2006-05-30 00:01:23.000,11.0539472,46.0062588,"",20.0,1575.21,,"6",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884275,true,2006-05-30 04:01:24.000,11.0571708,46.0080905,"",17.0,1492.59,,"7.8",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884276,true,2006-05-30 08:00:48.000,11.055813,46.0108118,"",18.0,1529.93,,"3.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884277,true,2006-05-30 12:01:47.000,11.0547484,46.01056,"",21.0,1530.55,,"2.2",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884278,true,2006-05-30 16:00:48.000,11.0541246,46.0099381,"",23.0,1559.76,,"5.8",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884279,true,2006-05-30 20:02:14.000,11.0572416,46.0127531,"",13.0,1516.18,,"3.8",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884280,true,2006-05-31 00:02:25.000,11.0517959,46.0117664,"",14.0,1530.34,,"3.2",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884281,true,2006-05-31 04:02:59.000,11.0591855,46.0094073,"",14.0,1440.22,,"11",3.36,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884282,true,2006-05-31 08:01:52.000,11.0546494,46.0074095,"",32.0,1479.5,,"3.2",3.52,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884283,true,2006-05-31 12:02:46.000,11.0570681,46.0088169,"",20.0,1477.18,,"3.6",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884284,true,2006-05-31 16:00:53.000,11.0549994,46.0109991,"",22.0,1527.9,,"4.6",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884285,true,2006-05-31 20:01:24.000,11.0536819,46.0074501,"",13.0,1533.52,,"3.6",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884286,true,2006-06-01 00:03:08.000,,,"",20.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884287,true,2006-06-01 04:00:56.000,11.0540882,46.0062318,"",15.0,1551.7,,"5",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884288,true,2006-06-01 08:02:14.000,11.0560952,46.0112058,"",21.0,1541.85,,"4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884289,true,2006-06-01 12:03:05.000,11.0594554,46.0071035,"",26.0,1538.76,,"3.2",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884290,true,2006-06-01 16:01:39.000,11.0545066,46.006753,"",22.0,1568.03,,"14.2",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884291,true,2006-06-01 20:03:07.000,,,"",12.0,,,"25.4",3.36,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884292,true,2006-06-02 00:03:07.000,,,"",13.0,,,"25.4",3.36,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884293,true,2006-06-02 04:02:56.000,11.0583465,46.0105653,"",15.0,1549.43,,"5",3.36,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884294,true,2006-06-02 08:03:04.000,,,"",20.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884295,true,2006-06-02 12:02:14.000,11.0537394,46.0067255,"",22.0,1559.87,,"4.2",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884296,true,2006-06-02 16:01:07.000,11.0541041,46.0066366,"",25.0,1491.57,,"10.6",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884297,true,2006-06-02 20:01:24.000,11.0529128,46.0092937,"",18.0,1569.16,,"2.2",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884298,true,2006-06-03 00:01:42.000,11.0513081,46.0124281,"",17.0,1562.18,,"1.8",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884299,true,2006-06-03 04:03:09.000,11.053565,46.0116157,"",16.0,1561.8,,"3",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884300,true,2006-06-03 08:01:21.000,11.054898,46.0074435,"",22.0,1559.25,,"5.2",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884301,true,2006-06-03 12:01:24.000,11.0552373,46.0071805,"",28.0,1530.49,,"4.2",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884302,true,2006-06-03 16:01:44.000,11.0553637,46.0072573,"",22.0,1534.76,,"2",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884303,true,2006-06-05 00:00:55.000,11.0479614,46.0137468,"",17.0,1597.17,,"2",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884304,true,2006-06-05 04:00:53.000,11.0551073,46.0063746,"",21.0,1541.94,,"3.6",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884305,true,2006-06-05 08:03:09.000,,,"",23.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884306,true,2006-06-05 12:03:04.000,11.0597811,46.0061797,"",23.0,1539.23,,"21.2",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884307,true,2006-06-05 16:03:04.000,11.0516677,46.012017,"",23.0,1579.88,,"11",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884308,true,2006-06-05 20:03:04.000,,,"",16.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884309,true,2006-06-06 00:01:49.000,11.0519864,46.0083492,"",14.0,1591.31,,"2.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884310,true,2006-06-06 04:00:48.000,11.056251,46.0135324,"",15.0,1525.67,,"2.6",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884311,true,2006-06-06 08:02:58.000,11.0556159,46.007377,"",23.0,1524.69,,"2.6",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884312,true,2006-06-06 12:00:55.000,11.054827,46.0072637,"",25.0,1534.07,,"4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884313,true,2006-06-06 16:03:11.000,,,"",21.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884314,true,2006-06-06 20:00:55.000,11.0520362,46.0111289,"",20.0,1575.12,,"5.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884315,true,2006-06-07 00:03:07.000,11.0526309,46.0062371,"",14.0,1573.37,,"2.2",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884316,true,2006-06-07 04:01:52.000,11.0600379,46.0084714,"",16.0,1574.02,,"2.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884317,true,2006-06-07 08:01:50.000,11.0547194,46.0062054,"",29.0,1571.22,,"5.6",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884318,true,2006-06-07 12:01:49.000,11.0552661,46.0067633,"",24.0,1571.1,,"2.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884319,true,2006-06-07 16:01:30.000,11.0589157,46.0097225,"",21.0,1570.4,,"5.8",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884320,true,2006-06-07 20:00:48.000,11.0564794,46.013527,"",15.0,1537.36,,"1.6",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884321,true,2006-06-08 00:01:23.000,11.0531068,46.0062995,"",17.0,1579.19,,"3",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884322,true,2006-06-08 04:01:48.000,11.0535972,46.009125,"",18.0,1571.98,,"3.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884323,true,2006-06-08 08:01:54.000,11.0571564,46.0091581,"",21.0,1571.21,,"8.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884324,true,2006-06-08 12:01:58.000,11.053641,46.0115083,"",23.0,1551.09,,"3",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884325,true,2006-06-08 16:03:10.000,,,"",23.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884326,true,2006-06-08 20:01:42.000,11.0540827,46.0054304,"",19.0,1575.18,,"4.6",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884327,true,2006-06-09 00:01:17.000,11.0509838,46.0104012,"",21.0,1574.0,,"3.6",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884328,true,2006-06-09 04:00:49.000,11.0551276,46.0096608,"",18.0,1540.88,,"3.2",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884329,true,2006-06-09 08:01:38.000,11.0545451,46.0061444,"",22.0,1573.6,,"5.8",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884330,true,2006-06-09 12:02:14.000,11.05516,46.0071746,"",25.0,1558.93,,"3.8",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884331,true,2006-06-09 16:03:10.000,,,"",24.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884332,true,2006-06-09 20:01:11.000,11.0483536,46.0137306,"",15.0,1589.17,,"2.2",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884333,true,2006-06-10 00:01:41.000,11.0538393,46.006107,"",18.0,1581.78,,"5.6",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884334,true,2006-06-10 04:01:32.000,11.0547464,46.0045925,"",15.0,1617.86,,"4.2",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884335,true,2006-06-10 08:03:08.000,,,"",25.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884336,true,2006-06-10 12:03:08.000,,,"",26.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884337,true,2006-06-10 16:01:47.000,11.0536285,46.0109563,"",26.0,1554.73,,"21.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884338,true,2006-06-10 20:00:53.000,11.0522199,46.0091595,"",20.0,1573.83,,"2.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884339,true,2006-06-11 00:00:54.000,11.0519377,46.0116637,"",18.0,1580.28,,"4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884340,true,2006-06-11 04:01:19.000,11.0488802,46.0115181,"",17.0,1582.0,,"5.8",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884341,true,2006-06-11 08:01:52.000,11.0603896,46.0088485,"",26.0,1416.79,,"5.2",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884342,true,2006-06-11 12:03:04.000,,,"",24.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884343,true,2006-06-11 16:01:52.000,11.0549878,46.0103408,"",24.0,1413.69,,"5.8",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884344,true,2006-06-11 20:01:48.000,11.0538694,46.0095924,"",20.0,1470.38,,"3",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884345,true,2006-06-12 00:01:23.000,11.050997,46.0104765,"",20.0,1470.01,,"5.4",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884346,true,2006-06-12 04:01:18.000,11.0543804,46.0062417,"",18.0,1581.22,,"5.8",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884347,true,2006-06-12 08:01:24.000,11.0562577,46.0109567,"",22.0,1525.5,,"3",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
181884348,true,2006-06-12 12:02:54.000,11.0541519,46.0114517,"",27.0,1530.75,,"4.6",3.44,"gps","Capreolus capreolus","GSM01508","Sandro (M06)","EuroDeer: Roe deer in Italy 2005-2008"
